Sulfate,ph_deviation,ph,Hardness,Chloramines,Solids,log_solids,chloramines_to_thm,hardness_to_conductivity,Organic_carbon,Trihalomethanes,Turbidity,organic_to_turbidity,Conductivity,log_conductivity,total_who_compliant,Potability
307.01179262256534,0.03545551588757068,7.035455515887571,148.15306144508662,9.04683270725723,15193.41347396722,9.62868310466955,0.17174426222471553,0.2627737047910731,16.56865556799744,52.67618503420983,6.0381849531835865,2.7439790189405717,563.8047433250861,6.336480084382234,3,0
338.3364310774872,0.1814485808291746,7.181448580829175,209.62560053629045,5.994678646449973,15196.229987483845,9.62886845256153,0.08379717743975724,0.6127409656657755,7.92259833302262,71.5379532557936,5.088859989138795,1.5568510025980071,342.1112862851926,5.838054844354539,4,0
333.38942610169323,2.82548990813439,9.82548990813439,190.7566182870043,6.757540731413941,19677.892465552013,9.887301891865716,0.1435271382589881,0.4212485732672627,16.8990378000164,47.08197118577765,2.857472426051184,5.913978987853481,452.8362348772383,6.117736416838205,3,0
307.70750861182404,3.258615434291343,10.258615434291343,117.79122955039698,8.161504810728331,22326.89204571865,10.013591940276068,0.12416054781433901,0.2852178801539713,12.890708564511783,65.73347838938281,5.057310516515726,2.5489251596257088,412.9868337903324,6.025834170880795,2,0
387.1753164773568,0.4141481963362441,7.414148196336244,235.04453448737107,6.845952023844903,32555.85253707369,10.390743148892174,0.15387862458579213,0.5705194781155484,10.2448150683598,44.48929725226032,3.160624468232638,3.2413885072211697,411.983364167012,6.02340731168247,4,0
333.38942610169323,0.03545551588757068,7.035455515887571,232.2804520235321,5.474914831733126,14787.206264858174,9.60158526808328,0.06360209687029678,0.6049258011262941,12.16693714505169,86.08072748444091,5.029166724080735,2.4192744828918276,383.9817230247576,5.953195860497955,3,0
323.8363839136296,1.8841829362287816,5.115817063771218,191.95274297485884,6.060712994989327,19620.545328612152,9.884383492943924,0.12308957306314187,0.4345295908808851,10.96648615295345,49.23823132273568,3.9020887676437535,2.810413600396353,441.7483793248687,6.093001616181638,3,0
286.0595560492713,3.110893043159772,3.889106956840228,183.9087222618269,5.538314133481364,24752.072459755404,10.116704900080228,0.0752542956554539,0.402549321976703,9.03406675271333,73.5946567566564,3.464353035155024,2.607720418016997,456.8600959410411,6.126563670071882,3,0
333.38942610169323,1.3819355940908506,5.618064405909149,276.3928337208903,6.101083505101921,17281.97516841161,9.757477201635682,0.07477826660963587,0.691896135692687,12.2650015775136,81.58899245649904,2.8965469413044738,4.234351312683607,399.47156628109417,5.992642768435287,3,0
333.38942610169323,0.03545551588757068,7.035455515887571,143.45373131192335,5.89075458310612,19942.27321818484,9.90064718341349,0.11088668068277689,0.33585443648512875,22.46989198835695,53.12409421895881,2.90756391519334,7.7280792153398234,427.1306714819022,6.059428456185743,4,0
328.0775332014693,2.2671875307635485,9.267187530763549,198.614394719096,6.110612421393192,24683.723566029654,10.113939852170859,0.20111736674627848,0.500443260033397,16.471969353155146,30.38331457464201,4.324004645618281,3.8094236463005013,396.8769490579176,5.986142784259232,4,0
309.03932035276006,0.03545551588757068,7.035455515887571,233.8589956912124,4.599387943421727,11703.923907047854,9.367764879010917,0.10777087639066511,0.6693166599145574,18.33889254980602,42.67746528271937,3.510004044590529,5.2247482031597485,349.3996325323045,5.85907431035251,5,0
316.6751618281669,1.6680595209814628,5.331940479018537,194.8740654457996,7.993829562375316,16658.876503163574,9.720758502918063,0.13418608839843296,0.5815046346713555,10.180513802631594,59.57271371122687,4.434820257956548,2.295586047434641,335.1203984374612,5.817469424461734,4,0
385.9756504867898,0.14577154521882107,7.145771545218821,238.68992851166007,6.81402870120907,28780.340431632725,10.267482554465623,0.1030273668391212,0.7188747471011595,11.093163397452656,66.13804474710018,5.182590703980226,2.1404663981021534,332.0327063306858,5.808240702366716,4,0
337.35052910963714,2.9206910587681527,9.920691058768153,202.8174830014264,6.882248306781502,9973.934059208535,9.207830631130554,0.09580817215665015,0.6087096819164345,23.295426859188986,71.833623959766,4.69070723013249,4.966292021648723,333.19246993768064,5.811717084302667,4,0
333.38942610169323,2.2415605753285233,4.758439424671477,183.3494541059977,4.731348984614181,21568.428779035887,9.97903225683671,0.07070959809360929,0.45389800888805776,18.66822945752125,66.91240003430596,4.542801461749175,4.10940814942087,403.9441682092025,6.003749201329915,3,0
333.38942610169323,1.297074023175278,5.702925976824722,216.8504738726152,7.1843510891688,35606.44017680798,10.480309888734535,0.09265804261388695,0.4297146896074613,16.140790019197993,77.53618351780308,4.137739016206605,3.900870996239038,504.63826042575033,6.225821513279991,3,0
315.60659440039234,0.04613577448894102,6.953864225511059,209.6382929790206,4.462707246137983,10575.18628088936,9.266360175484891,0.05106604644009919,0.5359066924680325,13.28533391608596,87.39088897956339,3.195710328196264,4.157238421026132,391.1843150860056,5.9717319208309885,4,0
307.35258576592696,3.258615434291343,10.258615434291343,173.3754983501208,5.570783575394459,15758.740621388915,9.665213905242737,0.07099000683071617,0.5354269945919075,10.0908697516698,78.47278445385454,3.999775381550061,2.5228584773429796,323.8079132465807,5.783233971434645,4,0
304.5352242338838,0.03545551588757068,7.035455515887571,129.89057234567383,6.321928990361139,34415.853145873094,10.446301640422517,0.0873150775069485,0.27616950161118986,18.59940992382127,72.40363386888095,4.40558600033858,4.221777920261672,470.3291685421987,6.155556721558843,4,0
317.88290049783706,1.7572573974409913,8.757257397440991,200.19140044205727,4.915101054543186,21536.22468744541,9.97753809781521,0.10254561954556922,0.4946444173314652,13.768323306421337,47.93087187711021,3.6261354416122304,3.7969677997829967,404.7177991564453,6.005657841955089,3,0
299.8204779108216,0.03545551588757068,7.035455515887571,168.38843077429533,7.046224797696413,27492.30730658781,10.221697883365682,0.09304472967399377,0.43874574073367106,16.18206649367437,75.72943388991457,3.048057223106976,5.308975521202318,383.7950199903258,5.9527107768947225,5,0
267.15795986167404,0.8096318980194104,7.80963189801941,117.12516037150483,5.212314602065352,12013.550628764531,9.39387374661925,0.07887387004053609,0.1935248936141541,9.611348740011238,66.08417363713342,2.447444463910633,3.9270941402934523,605.2201243500056,6.407243161614751,4,0
288.0521917368515,0.3475119091442931,6.652488090855707,145.0101719190834,4.961066380191502,19871.788448305862,9.897106660290014,0.06916555372871855,0.26559855911018204,10.942024256012132,71.7274140605346,3.742090426349668,2.924039797361618,545.974993762403,6.3044030861346,4,0
339.7519188007938,2.1471970553369193,9.14719705533692,211.7141417776413,7.2307947693374,11920.610835646206,9.38610806870777,0.15179620203771568,0.40119493409958623,18.27531210927765,47.63488493437153,3.7945315911032105,4.816222201418579,527.7089100130407,6.270438015781527,3,0
340.39037835517297,3.258615434291343,10.258615434291343,181.8933655615536,6.991259996238134,21783.65103336337,9.988960919757343,0.20411216205294216,0.3984028354823259,16.48283536696391,34.2520490783523,3.964686350022129,4.157411142866514,456.5564021223438,6.125900160444338,3,0
333.38942610169323,0.484254837727466,7.484254837727466,260.09217257337195,9.379133540507624,30616.615148853696,10.329330780771972,0.14078338155545456,0.6427253622016006,15.934483871207078,66.6210265451665,4.781188176562564,3.332744905664489,404.6707773281626,6.005541937369547,4,0
381.6493228718946,1.5208065729703026,8.520806572970303,238.3351124555097,8.282808464509609,28779.6500110336,10.267458565698249,0.2118843709202115,0.4951709981596718,6.016336609271207,39.09117136225335,3.9406045297946832,1.5267543436616644,481.3188026886131,6.178605311777615,3,0
324.8930378422557,2.000586189203081,4.999413810796919,190.28705014936028,7.230164126862036,24323.865903045946,10.099254394317365,0.07271803497684416,0.46946148418945266,8.236557503105303,99.42738491828506,4.460683931737437,1.8464782043902759,405.3304820275903,6.007166823629206,2,0
300.04423428111204,0.03545551588757068,7.035455515887571,157.80119355420416,8.335618549876713,16963.625011737488,9.738885573333457,0.1162293157991266,0.43712726879657854,12.823860949370784,71.7170050975215,4.405385705659032,2.910950117704224,360.99599448807487,5.891633146814485,5,0
333.38942610169323,0.03545551588757068,7.035455515887571,155.05572682593436,8.187319049670325,20557.240431752216,9.931017133793524,0.1373203015939759,0.5343414466017756,16.622255183892094,59.622057462107946,4.089907689677867,4.064211806450209,290.18098311050545,5.673945008937665,5,0
348.3594482139767,3.0939216450438303,3.9060783549561697,233.4028350124758,6.9948396173050975,32144.79993361832,10.378037081430827,0.1097349121013343,0.8662225125063565,9.6541256002684,63.74306384016444,3.902879711657464,2.47358971834128,269.4490512269393,5.600083730183862,4,0
327.65054252170705,0.6086463761678171,6.391353623832183,213.0178296827953,5.375559891974689,20965.478308853573,9.950680170300588,0.20194275596379965,0.5767555988475118,13.75810517074376,26.619225158022296,3.92374916929651,3.5063662509406024,369.3381209158568,5.914416428653547,4,0
384.9437789484208,0.03545551588757068,7.035455515887571,229.48569367886049,8.810843045016396,35729.692708630326,10.483765338140756,0.1324098567760567,0.7742496354615835,16.92709217980689,66.54219804427565,3.8556022119167,4.390257827229084,296.3975472430137,5.695069786658534,5,0
333.38942610169323,1.6920920127080414,8.692092012708041,195.1437387840549,8.23190033837729,24656.23967944457,10.112825835313007,0.1699375926204313,0.48988573603336044,12.380770792752344,48.440724865546855,4.477960248233931,2.7648231207081597,398.3454180035162,5.989826751661708,4,0
333.38942610169323,1.0857598008822187,8.085759800882219,127.73967382937272,6.534237410114922,32653.910360267582,10.393750517279171,0.08347790673386903,0.30688974401807306,11.119659254793705,78.27505003771154,4.068688909481666,2.7329827296202827,416.2396300704016,6.033660709196318,4,0
333.38942610169323,0.7960222977216516,6.203977702278348,212.30661828668616,7.873991884545469,21815.07414790552,9.990402323305197,0.12327416409054076,0.5863074418987441,14.9330126610987,63.87381994728531,5.215689206119035,2.8630942542521653,362.10800431396245,5.894700322556172,3,0
374.4335045168568,1.9418911314348621,5.058108868565138,238.56938041349943,8.983276144386597,34873.9345228707,10.459523641641495,0.11739499145166235,0.3637398500501455,13.353181433963528,76.52179974552398,5.106655774420084,2.614857826523876,655.8791400416264,6.487500044243706,2,0
333.38942610169323,0.03545551588757068,7.035455515887571,117.12516037150483,8.417305032089528,27420.16742458204,10.219070527869436,0.12402106104348948,0.2410109172809598,11.351132730708514,67.8699636759021,4.620793451653219,2.4565327130375443,485.97450045781375,6.1882117612554985,4,0
326.9615175657507,0.03545551588757068,7.035455515887571,211.20052600889707,4.502117033961811,12830.484133775428,9.45965712775326,0.09022566726139238,0.633608201211784,16.04514847686687,49.89840563542835,3.4397400415499195,4.664638495471466,333.3298479586677,5.8121280743900385,5,0
349.26927130145657,0.26155052207071794,7.261550522070718,179.88978823788457,5.837086492837437,24964.777703096523,10.125261274185796,0.11446837094690225,0.3589305035821892,17.287713278296337,50.99300645308109,3.636364182680497,4.754119129903486,501.18278074341,6.218964158488119,4,0
277.5990986210596,0.1604672308087398,7.16046723080874,183.0893100379288,3.8030364235979857,6743.346065530401,8.81645981294557,0.04223935800105278,0.4277424382923519,9.79962468961304,90.03537367362071,3.8848910441472793,2.5224960123091464,428.0363443504035,6.061541634105095,4,0
297.0781534785211,1.2952352237869826,5.704764776213017,117.12516037150483,7.050503159576975,33223.58152874991,10.411045288430643,0.1464369210226042,0.23221671446259878,9.001820487566135,48.1470312534892,4.157533407489738,2.165182438742897,504.3786809676549,6.22530801157063,3,0
300.13127199830365,0.7827268648396597,6.21727313516034,130.94446388846563,7.092462955305368,19460.38281898756,9.876187412772813,0.12250122944415687,0.23523505061229946,14.083608352195483,57.897074706807686,5.325833445695803,2.6443946945398347,556.6537100333977,6.323738178396803,2,0
333.38942610169323,1.6799349699641848,8.679934969964185,242.22866728551904,7.518764659399904,22984.05095148243,10.042599324965408,0.10755242667045097,0.6863118103345872,18.70440905927489,69.90790244915216,3.873470298448302,4.828849271909619,352.94258812349034,5.8691347195389865,4,0
344.4423936728914,0.03545551588757068,7.035455515887571,219.30091421337028,5.598326765629258,14859.46642428366,9.606459705685193,0.1134366689203148,0.5157429740968397,15.771834366058272,49.35200147780444,4.655916598688822,3.387481421599872,425.2135748076129,6.054940569949437,4,0
333.38942610169323,0.10267785889980274,6.897322141100197,211.36016672106155,6.766009906754591,25650.777643120266,10.152368152022868,0.07474327162125444,0.5518336014040857,13.93478804138067,90.52332986300934,5.022783630004574,2.774315258937945,383.0143101678532,5.950679817955482,3,0
286.5228468169785,3.110893043159772,3.889106956840228,158.73207576140192,6.821679099461131,23029.66361356364,10.044581807578203,0.08543017765485611,0.5164048353899827,9.71223191091832,79.85092857457249,3.762615331099367,2.581244287556841,307.3791420351913,5.731330006571852,4,0
326.69401786030267,3.110893043159772,3.889106956840228,163.63974692058176,6.6845702741913415,37962.16799126102,10.544371705281145,0.13216364633783653,0.3499844001027894,14.567268860188278,50.57797909828098,3.662837731991359,3.97704346985229,467.5629728711818,6.149670506458304,3,0
314.7995982838096,0.5449952025032827,6.455004797496717,176.68397277687006,5.756930038692856,24468.0483903546,10.105164266851537,0.0997221111966353,0.36995576529346086,16.245504341610683,57.72972382844005,2.2934314064128625,7.083489487715111,477.5813461557029,6.170826198859498,3,0
376.93797230566565,0.3168047538809189,7.316804753880919,217.5228619622912,9.86504750268218,31903.399811532247,10.370499204388542,0.14192429991307695,0.5107208680438394,8.992754272254672,69.50921982211526,3.508372649783596,2.563225918883915,425.9134001802693,6.056581182777646,4,0
333.38942610169323,3.110893043159772,3.889106956840228,233.7643427207269,7.724432299963912,28689.59577768293,10.264324674799637,0.14225619224220273,0.569618900852519,15.611859296305228,54.29944409418921,5.013463351103733,3.1139862982905657,410.3872638377081,6.019535018639762,2,0
333.38942610169323,1.4808743435623928,5.519125656437607,168.72858303956718,7.73072294792503,12531.60192106475,9.436088681645163,0.1161777497431545,0.3803874047342706,18.099078103861583,66.54219804427565,3.758995860323916,4.814869172915981,443.5703720974922,6.097108359852756,3,0
311.4526625117488,0.40898546692461224,7.408985466924612,204.9617498108948,6.505923138805981,9566.1222701692,9.166087736005112,0.08021413753940942,0.40655237135583844,11.532144007741238,81.10693773146244,3.772420927989514,3.056960283837395,504.14599408386647,6.224847484690593,3,0
383.6571521070967,1.023230381912402,5.976769618087598,258.9527320159533,7.648599331443458,27267.981860954154,10.213505139644083,0.09274424558214904,0.503682555492123,12.256790251190353,82.46979842996726,2.9946710955082176,4.092865549311597,514.118920118766,6.24439778685944,2,0
267.15795986167404,0.6046408683289384,6.395359131671062,133.8342291043793,5.1277468613272,23827.275015402887,10.078628180372542,0.0539611677847553,0.2334045343244436,9.833874584580258,95.02660927984373,4.191217514711704,2.346304433916323,573.4002951499592,6.353326531574341,2,0
333.38942610169323,0.7903577402915163,6.209642259708484,195.4177209489812,7.879347670859675,13116.707711787025,9.481718330143869,0.11168872306576325,0.4683562095446299,7.507662314515301,70.54738690612056,3.612519614946714,2.0782337638303114,417.2416560263488,6.036059389940138,3,0
350.4452926972019,0.23716747810826178,6.762832521891738,232.0751765558761,7.884990657868601,27159.38434523353,10.20951473272249,0.12165894006114376,0.49864268896219194,13.863964882331118,64.81225738319597,4.916579160751283,2.819839081035673,465.4137746213498,6.145073168522441,4,0
329.17842902607634,2.918717063854171,9.91871706385417,199.18125107339057,6.799841410225563,21470.27830541328,9.974471428244051,0.11468343041269526,0.46266593474260803,15.966042944362073,59.29227326975216,3.385508443856719,4.715994212727349,430.5077068652869,6.06728537100196,3,0
398.6477857459576,3.1554401702219206,10.15544017022192,276.3928337208903,6.655126362567496,12652.362978658088,9.445678306939582,0.09798508495437183,0.5670071921094954,9.347633986485675,67.9197886870381,5.002467259922081,1.8686043570481894,487.45913103075526,6.191255805814601,2,0
377.40453818519927,1.7217267106205814,8.721726710620581,206.369682384784,6.325442403664851,28608.052076372544,10.261478452897306,0.14925013630332765,0.4070902918794925,13.553751007248536,42.381483937537176,2.5550269039968736,5.304736979993907,506.9383527298253,6.230360087320579,3,0
329.2803146030727,0.03545551588757068,7.035455515887571,197.9797828412593,7.659203939381076,17153.306163452093,9.750004509324643,0.11082653797217965,0.3442439993565072,11.870981482343325,69.10983568283255,4.383921813522324,2.707844546379095,575.1146944234249,6.356306763136575,4,0
357.30322096748097,0.03545551588757068,7.035455515887571,199.1078855640336,6.869690215355936,29721.91163035013,10.299673462752796,0.12423870399017949,0.4732668074250464,9.226618665284832,55.29428326667228,3.355164642176155,2.7499741143332828,420.70959122207296,6.04431690467711,4,0
333.38942610169323,0.9003532945316133,6.099646705468387,237.9199267632531,8.457830699274377,20416.84099619073,9.924164356265527,0.09080965607431252,0.8172998042562731,19.27005426046378,93.13800948154017,3.172789769152877,6.073534519771946,291.1048365690676,5.67711276717879,3,0
373.5532353383944,2.0267877195116313,9.026787719511631,253.2170741709845,6.588374366182638,27965.07214592841,10.23874734537035,0.11143231201716752,0.4304073024073002,16.145732052775088,59.12445084811043,2.0190420182011657,7.9967251352375195,588.3196505363993,6.378968736844339,3,0
304.2831932144039,0.04662839661045126,6.953371603389549,203.1465467521772,5.495737654707861,11609.109054527797,9.359631467802672,0.09821181970432989,0.36859113171531577,9.387781275530813,55.95800559485764,3.651865808422898,2.57068008446481,551.1433371665813,6.313807681349031,4,0
329.23185293501894,0.8591224430521356,6.140877556947864,197.87608974936683,7.587196417947506,26687.87448333394,10.192002071533143,0.18387119470059385,0.36103981689065573,15.836330205236152,41.26364788367695,5.359460295012964,2.95483619220686,548.0727613161172,6.308230967001077,2,0
341.98723407838395,0.07787400653045484,7.077874006530455,220.67053960676589,6.181839616382845,23873.378210133666,10.080561121455181,0.0684606001379203,0.6625732418530612,10.661798937603976,90.29777033020964,4.764508264921448,2.2377538472012515,333.0507859433459,5.811293035140297,4,0
280.6032866703198,1.5116856909874876,5.488314309012512,135.80236170060937,8.18741579072919,21485.15319519108,9.975163969201585,0.09273600475689137,0.3077108091101073,14.86026268337497,88.28734556180851,5.066786271784542,2.932876769097339,441.3311374586935,6.092058781353419,1,0
289.7686965533282,0.2055591745887293,7.205559174588729,120.32761534360888,6.202469332114029,24627.86756046893,10.111674512001082,0.09731846863711993,0.2875670219236739,13.643147085869316,63.73373237019648,3.710053125679874,3.677344487088631,418.4332899200773,6.038904490425263,4,0
320.4214321786778,2.1778698658924327,9.177869865892433,163.2748282557015,7.726040434165082,20868.331218998803,9.94603595446909,0.12375341495018347,0.3823816670321481,10.214274603240654,62.430926156839874,3.1087699879134547,3.2856310879613138,426.9943931689402,6.059110095423421,3,0
297.2067391683036,2.729283805266264,4.270716194733736,166.83770854028538,7.391510138420656,24405.25053495276,10.102594547940775,0.13568667782324104,0.4773352831967183,13.478526445498858,54.47483954440166,3.763905902952325,3.5809935774252546,349.5189103676489,5.859414657566045,4,0
333.38942610169323,0.34884451155061313,7.348844511550613,223.26493973020737,8.889558679820604,11519.046527356591,9.351843973074764,0.1205927641291178,0.451808415839176,18.145374253777163,73.71552201680902,4.880875156180851,3.7176469291889207,494.1584340869637,6.204877780220132,4,0
308.39851553828527,1.5261698697777888,8.526169869777789,175.61283632174326,7.483708837987377,11837.12335960845,9.379080395842468,0.1428946757431378,0.3703033429436696,21.84591625254205,52.37220110667482,5.083014141516923,4.297826318499334,474.240482290634,6.163820954425516,2,0
329.03971017616493,0.03545551588757068,7.035455515887571,169.04191749811758,8.330388898197661,36152.8208993245,10.495537917695138,0.08075958753648223,0.28614856412795125,17.695114357126045,103.15046264537835,3.995973787492761,4.428234735742336,590.7487871802913,6.3830821988445345,3,0
333.38942610169323,3.110893043159772,3.889106956840228,188.80412573040883,6.79643915408815,34798.25258680311,10.457351188141208,0.1372358974120099,0.40335843827612416,13.1707632092033,49.523769983067695,4.765205370159007,2.763943927314907,468.0802666084355,6.150773897957236,3,0
358.84711499708465,1.490571562027739,8.490571562027739,204.12364839335785,8.27079293672615,22989.79638994664,10.042849257868284,0.13249881281636833,0.4692487963081693,17.084245654876156,62.42163705791029,3.875556805136775,4.408203028795548,435.0008983082295,6.0776443036868875,4,0
334.0411862066902,0.03545551588757068,7.035455515887571,213.54193229259064,6.957204178586864,22539.71161451215,10.023078358280507,0.09993707056847864,0.46081670934739005,11.623019157977636,69.61584964492826,3.3985925873166565,3.419949711361203,463.39884709083714,6.1407437672427845,4,0
348.40819490164074,1.8584015312004674,8.858401531200467,254.61751866421665,7.954015627092478,9624.300462110114,9.17215037551136,0.1018328408867012,0.7395150487623859,7.935467758332209,78.10854981556727,5.525726338121716,1.4360947026078927,344.30336252225874,5.8444233423220595,3,0
